strategy,alpha,seed,vdf_delay,use_vdf,num_epochs,total_slots,runtime_seconds,adversarial_reward,slot_gain,fork_rate,reorg_rate,missed_slots,forks,reorgs,total_blocks,canonical_adversarial_fraction
forking,0.25,3,0,False,15,480,1.5812452089994622,0.29086538461538464,0.04086538461538464,0.09583333333333334,0.17083333333333334,0,46,82,480,0.13316582914572864
forking,0.25,3,32,True,15,480,1.6213960829991265,0.23557692307692307,-0.014423076923076927,0.07916666666666666,0.13958333333333334,0,38,67,480,0.1089588377723971
forking,0.3,1,0,False,15,480,1.662693666999985,0.30528846153846156,0.005288461538461575,0.10208333333333333,0.17916666666666667,0,49,86,480,0.15228426395939088
forking,0.3,1,32,True,15,480,1.6526196250015346,0.30528846153846156,0.005288461538461575,0.10208333333333333,0.18333333333333332,0,49,88,480,0.14795918367346939
forking,0.3,2,0,False,15,480,1.6565293749990815,0.3004807692307692,0.00048076923076922906,0.09791666666666667,0.17708333333333334,0,47,85,480,0.14936708860759493
forking,0.3,2,32,True,15,480,1.6645375000007334,0.3125,0.012500000000000011,0.10625,0.1875,0,51,90,480,0.15128205128205127
forking,0.3,3,0,False,15,480,1.6476611250000133,0.31009615384615385,0.010096153846153866,0.10416666666666667,0.18333333333333332,0,50,88,480,0.15306122448979592
forking,0.3,3,32,True,15,480,1.7429346249991795,0.28125,-0.01874999999999999,0.09583333333333334,0.16666666666666666,0,46,80,480,0.14
forking,0.35,1,0,False,15,480,1.6370223330013687,0.39663461538461536,0.046634615384615385,0.12291666666666666,0.23125,0,59,111,480,0.2086720867208672
forking,0.35,1,32,True,15,480,1.697928083001898,0.35336538461538464,0.003365384615384659,0.11458333333333333,0.2125,0,55,102,480,0.17989417989417988
forking,0.35,2,0,False,15,480,1.6528503330009698,0.375,0.025000000000000022,0.125,0.22291666666666668,0,60,107,480,0.19302949061662197
forking,0.35,2,32,True,15,480,1.7183184579989756,0.3557692307692308,0.005769230769230804,0.11875,0.2125,0,57,102,480,0.18253968253968253
forking,0.35,3,0,False,15,480,1.7152888749988051,0.34134615384615385,-0.008653846153846123,0.1125,0.20208333333333334,0,54,97,480,0.17754569190600522
forking,0.35,3,32,True,15,480,1.6980280419993505,0.34375,-0.006249999999999978,0.11666666666666667,0.20833333333333334,0,56,100,480,0.1736842105263158
forking,0.4,1,0,False,15,480,1.73149370900137,0.41586538461538464,0.015865384615384615,0.13125,0.24791666666666667,0,63,119,480,0.21329639889196675
forking,0.4,1,32,True,15,480,1.7317819589989085,0.41586538461538464,0.015865384615384615,0.14166666666666666,0.24583333333333332,0,68,118,480,0.2154696132596685
forking,0.4,2,0,False,15,480,1.7830722920007247,0.3894230769230769,-0.010576923076923095,0.12083333333333333,0.225,0,58,108,480,0.20698924731182797
forking,0.4,2,32,True,15,480,1.7298906249998254,0.4110576923076923,0.011057692307692268,0.1375,0.24791666666666667,0,66,119,480,0.2077562326869806
forking,0.4,3,0,False,15,480,1.7340818749980826,0.4182692307692308,0.01826923076923076,0.12916666666666668,0.24375,0,62,117,480,0.22038567493112948
forking,0.4,3,32,True,15,480,1.8142888330003188,0.3894230769230769,-0.010576923076923095,0.12916666666666668,0.22916666666666666,0,62,110,480,0.20270270270270271
forking,0.45,1,0,False,15,480,1.7965865830010443,0.44471153846153844,-0.005288461538461575,0.15208333333333332,0.26666666666666666,0,73,128,480,0.23579545454545456
forking,0.45,1,32,True,15,480,1.789899625000544,0.4519230769230769,0.0019230769230769162,0.14791666666666667,0.27291666666666664,0,71,131,480,0.23782234957020057
forking,0.45,2,0,False,15,480,1.7729751670012774,0.46634615384615385,0.016346153846153844,0.15208333333333332,0.2708333333333333,0,73,130,480,0.2571428571428571
forking,0.45,2,32,True,15,480,1.810707167001965,0.43509615384615385,-0.014903846153846156,0.14583333333333334,0.25416666666666665,0,70,122,480,0.23743016759776536
forking,0.45,3,0,False,15,480,1.7859872079970955,0.4423076923076923,-0.0076923076923077205,0.14791666666666667,0.2625,0,71,126,480,0.23728813559322035
forking,0.45,3,32,True,15,480,1.8092479999977513,0.4423076923076923,-0.0076923076923077205,0.14375,0.2604166666666667,0,69,125,480,0.23943661971830985
honest_baseline,0.05,1,0,False,15,480,1.289587584000401,0.04807692307692308,-0.0019230769230769232,0.0,0.0,0,0,0,480,0.041666666666666664
honest_baseline,0.05,1,32,True,15,480,1.291419583001698,0.057692307692307696,0.007692307692307693,0.0,0.0,0,0,0,480,0.05
honest_baseline,0.05,2,0,False,15,480,1.3638250000003609,0.06009615384615385,0.010096153846153845,0.0,0.0,0,0,0,480,0.052083333333333336
honest_baseline,0.05,2,32,True,15,480,1.3227829590032343,0.04326923076923077,-0.006730769230769235,0.0,0.0,0,0,0,480,0.0375
honest_baseline,0.05,3,0,False,15,480,1.3338154170014604,0.040865384615384616,-0.009134615384615387,0.0,0.0,0,0,0,480,0.035416666666666666
